,daily,temp,humidity,precip,windspeed
2018-03-29,20.48,2.4,86.9,0.172,25.1
2018-03-30,14.76,3.2,91.6,1.669,27.1
2018-03-31,10.56,3.3,88.5,3.36,26.1
2018-04-01,5.5600000000000005,2.9,74.0,0.055,12.0
2018-04-02,20.61,1.3,89.6,2.555,30.3
2018-04-04,21.494,1.6,96.1,11.28,20.2
2018-04-05,21.778,3.9,75.1,8.366,26.3
2018-04-06,17.73,6.5,79.1,0.661,24.1
2018-04-07,43.22,9.0,82.5,1.533,15.4
2018-04-08,6.36,8.8,85.0,1.502,13.1
2018-04-09,42.362,7.7,90.5,0.184,16.1
2018-04-10,44.295,5.5,96.1,1.759,28.5
2018-04-11,8.305,5.8,93.3,0.325,23.1
2018-04-13,9.984,5.9,96.4,3.362,18.9
2018-04-14,0.003,9.0,85.8,0.123,18.7
2018-04-15,29.09,8.2,87.2,0.205,24.0
2018-04-16,1.177,9.9,80.4,2.432,25.7
2018-04-17,19.364,11.8,75.6,2.663,36.0
2018-04-18,39.855,13.0,78.9,0.341,22.7
2018-04-19,18.372999999999998,14.0,75.9,0.0,23.6
2018-04-20,4.21,11.3,76.0,0.101,27.9
2018-04-22,15.271,10.2,79.8,0.331,27.5
2018-04-23,16.38,9.8,80.6,0.765,35.6
2018-04-24,19.000999999999998,9.4,75.7,1.015,31.8
2018-04-25,6.998,8.1,79.5,0.737,32.0
2018-04-26,64.36999999999999,8.3,76.2,0.738,34.9
2018-04-27,6.58,7.2,74.3,1.516,17.5
2018-04-28,20.218,6.8,82.3,1.19,17.5
2018-04-29,60.39,6.3,76.7,0.26,14.6
2018-05-01,67.45,6.6,77.4,0.08,30.9
2018-05-02,27.658,8.5,75.1,4.352,25.5
2018-05-03,7.122,8.2,82.4,0.239,24.9
2018-05-04,34.043,11.9,85.4,0.337,28.2
2018-05-06,81.423,14.6,76.6,0.0,24.5
2018-05-07,22.42,13.7,76.2,0.0,21.1
2018-05-08,41.423,12.2,80.6,0.972,24.2
2018-05-09,9.08,8.9,83.8,1.515,27.8
2018-05-10,26.53,9.5,71.4,0.935,27.3
2018-05-11,23.344,10.0,70.0,0.032,23.9
2018-05-12,26.459999999999997,11.2,71.2,0.866,16.0
2018-05-13,30.970000000000002,11.6,75.2,2.878,21.5
2018-05-14,26.219,11.9,71.2,0.0,13.8
2018-05-15,6.54,12.3,77.5,0.0,23.0
2018-05-16,23.559,10.1,64.3,0.0,16.5
2018-05-18,10.309,11.3,69.1,0.0,15.3
2018-05-19,8.97,13.8,64.2,0.0,21.4
2018-05-21,41.484,14.7,68.8,0.0,18.2
2018-05-22,37.382,11.0,76.2,0.0,21.5
2018-05-23,22.756,10.5,80.9,0.0,17.1
2018-05-24,23.235,10.4,86.0,0.0,17.3
2018-05-25,17.71,13.1,74.7,0.0,25.0
2018-05-26,88.399,13.5,75.4,0.01,24.1
2018-05-27,26.446,12.0,82.8,0.0,20.1
2018-05-28,88.447,14.7,82.8,0.0,15.2
2018-05-29,81.313,13.1,89.2,0.036,17.7
2018-05-30,21.232,14.5,85.3,0.0,17.7
2018-05-31,33.72,14.3,91.5,0.036,10.3
2018-06-01,15.917000000000002,16.3,88.5,1.142,11.1
2018-06-02,16.65,16.3,89.8,7.412,11.9
2018-06-03,38.12,15.4,92.9,2.189,10.0
2018-06-04,10.219999999999999,12.9,92.2,0.01,16.0
2018-06-05,26.194,13.1,73.9,0.008,16.5
2018-06-06,27.698,12.8,74.1,0.0,13.6
2018-06-07,25.103,13.4,76.9,0.08,16.9
2018-06-08,49.933,13.2,77.5,0.016,14.3
2018-06-09,29.593,13.3,84.7,2.869,15.4
2018-06-10,13.396999999999998,14.5,85.4,0.533,14.9
2018-06-11,40.42,13.1,87.7,0.188,13.5
2018-06-12,23.162,14.2,80.0,0.312,15.9
2018-06-13,29.313000000000002,13.3,79.1,0.33,23.0
2018-06-14,12.985,14.3,72.6,5.852,50.1
2018-06-15,6.5,11.9,77.7,0.639,27.9
2018-06-16,19.535,11.9,85.1,7.74,18.6
2018-06-17,5.197,12.2,83.8,0.169,20.2
2018-06-18,14.628,13.4,72.3,0.154,35.9
2018-06-19,9.97,11.9,71.0,0.0,26.6
2018-06-22,10.823,13.2,65.6,0.0,19.7
2018-06-24,20.66,15.6,66.0,0.0,20.8
2018-06-25,31.706000000000003,16.4,60.0,0.0,16.4
2018-06-26,4.77,14.2,81.1,0.0,13.1
2018-06-27,6.14,15.6,82.5,0.0,12.3
2018-06-28,82.291,18.7,73.1,0.0,15.8
2018-06-29,19.831,13.9,86.8,0.0,18.4
2018-06-30,46.781,15.2,76.4,0.0,18.1
2018-07-01,69.082,16.1,76.5,0.0,14.9
2018-07-02,7.08,14.6,81.6,0.0,19.4
