,daily,temp,humidity,precip,windspeed
2017-08-28,13.99,16.6,85.7,0.487,28.2
2017-08-29,11.85,11.9,82.5,0.018,25.2
2017-08-30,5.48,12.4,80.5,0.69,20.6
2017-09-01,25.473,12.8,81.4,0.432,11.7
2017-09-02,20.194000000000003,11.9,79.6,0.0,14.0
2017-09-04,39.294,14.7,94.1,7.602,17.4
2017-09-05,43.102000000000004,13.1,84.8,0.467,25.2
2017-09-06,52.21,13.1,81.2,0.152,27.1
2017-09-07,56.23,13.0,91.0,1.4,20.9
2017-09-08,64.87,12.5,86.7,0.404,27.0
2017-09-09,26.517999999999997,12.9,82.7,0.498,13.0
2017-09-10,58.55,11.9,88.5,2.95,26.5
2017-09-11,16.32,12.2,81.0,3.754,24.9
2017-09-12,9.109,11.8,79.0,0.408,25.2
2017-09-13,4.148,10.0,91.7,4.432,15.4
2017-09-14,39.671,11.2,76.4,2.215,23.0
2017-09-15,55.583,11.8,74.9,0.442,16.3
2017-09-16,81.431,9.7,80.2,1.217,12.9
2017-09-17,38.32,10.5,87.3,0.495,14.6
2017-09-18,35.46,10.8,82.1,1.121,9.5
2017-09-19,25.240000000000002,9.4,84.3,0.101,19.5
2017-09-20,8.57,13.6,90.3,2.459,17.0
2017-09-21,12.708,11.9,88.4,4.917,17.6
2017-09-22,50.214,9.3,88.9,0.318,17.0
2017-09-23,63.601,13.0,86.9,0.137,16.6
2017-09-24,44.927,13.8,87.6,2.697,11.8
2017-09-25,65.10900000000001,13.6,96.3,10.991,10.5
2017-09-26,24.25,13.8,92.0,0.0,15.1
2017-09-27,32.31,14.3,84.5,0.016,24.0
2017-09-28,37.68,14.2,82.0,5.272,16.4
2017-09-29,158.82,13.0,79.2,0.863,24.6
2017-09-30,123.398,9.9,79.3,0.399,19.1
2017-10-01,24.369999999999997,8.7,93.4,5.014,33.9
2017-10-02,86.62899999999999,12.1,79.6,5.378,41.2
2017-10-03,17.88,10.9,75.3,0.173,28.8
2017-10-04,15.37,10.4,87.3,1.813,29.4
2017-10-05,95.105,10.1,77.1,5.182,20.7
2017-10-06,37.03,8.7,80.9,0.0,17.3
2017-10-07,38.17,13.1,84.2,0.28,26.5
2017-10-08,112.48,12.0,87.8,0.0,17.4
2017-10-09,51.553000000000004,12.7,88.7,1.12,19.7
2017-10-10,62.826,11.7,83.1,1.25,30.4
2017-10-11,53.619,12.2,86.2,4.42,29.9
