,daily,temp,humidity,precip,windspeed
2017-07-02,27.94,13.3,78.0,0.109,28.2
2017-07-03,49.501,13.9,71.4,0.262,21.3
2017-07-04,113.982,11.3,92.5,5.18,17.6
2017-07-05,60.53,13.4,83.4,0.65,15.4
2017-07-06,87.131,14.8,89.1,1.322,13.7
2017-07-07,39.858000000000004,15.5,81.3,0.109,20.7
2017-07-08,127.12,13.7,67.8,0.0,25.4
2017-07-09,51.92,13.6,86.2,3.308,20.8
2017-07-10,85.5,12.0,92.3,5.367,13.3
2017-07-11,153.138,12.7,83.7,0.748,15.3
2017-07-12,61.86,13.9,75.1,0.01,14.5
2017-07-13,63.643,14.3,78.1,0.0,25.5
2017-07-14,108.55,14.1,76.2,0.88,21.3
2017-07-15,31.424,15.8,90.9,1.723,29.7
2017-07-16,87.563,14.6,71.9,0.0,30.5
2017-07-17,57.235,16.8,69.8,0.0,31.3
2017-07-18,135.19,16.1,77.5,0.0,22.2
2017-07-19,42.269999999999996,15.0,89.9,0.0,22.6
2017-07-20,120.931,14.3,81.7,7.427,20.5
2017-07-21,68.856,13.2,86.0,0.218,20.2
2017-07-22,90.62,14.3,92.9,5.736,22.6
2017-07-23,44.07,15.2,93.0,4.291,19.3
2017-07-24,122.235,15.8,76.8,0.047,18.6
2017-07-25,139.29,13.6,88.6,0.037,11.7
2017-07-26,119.503,14.1,87.5,10.783,28.6
2017-07-27,84.33000000000001,13.6,80.4,1.751,27.2
2017-07-28,176.657,14.2,81.6,1.372,24.6
2017-07-29,62.172,14.1,84.4,5.602,29.4
2017-07-30,64.4,14.2,83.5,2.395,23.2
2017-07-31,141.145,13.8,83.0,1.176,24.0
2017-08-01,30.106,12.8,88.5,5.813,23.6
2017-08-02,54.05,13.3,89.3,3.192,19.0
2017-08-03,51.765,15.7,85.2,4.637,25.4
2017-08-04,72.431,14.4,86.6,6.925,20.7
2017-08-05,143.504,13.5,79.6,2.876,18.4
2017-08-06,77.079,12.2,85.2,2.172,17.5
2017-08-07,74.44999999999999,13.8,80.9,1.777,22.4
2017-08-08,26.25,13.7,77.4,0.0,16.6
2017-08-09,52.099999999999994,13.9,71.8,0.0,18.3
2017-08-10,66.13,12.9,77.9,0.0,26.7
2017-08-11,74.78999999999999,15.1,83.8,0.459,30.1
2017-08-12,127.78,13.9,79.8,1.419,19.4
2017-08-13,95.854,12.4,75.9,0.0,17.7
2017-08-14,129.07999999999998,13.5,88.8,8.28,17.3
2017-08-15,82.868,15.0,80.9,15.145,29.5
2017-08-16,57.98,13.7,85.6,2.343,21.8
2017-08-17,54.998000000000005,16.0,80.6,3.963,29.3
2017-08-18,47.419,13.0,88.8,6.498,28.2
2017-08-19,63.305,13.7,80.0,0.261,33.8
2017-08-20,67.84,14.1,78.5,0.168,17.1
2017-08-21,72.7,12.3,88.3,0.01,9.6
2017-08-22,53.379999999999995,15.3,93.7,2.19,13.5
2017-08-23,21.37,16.8,85.9,9.319,17.9
2017-08-24,116.75,15.3,81.1,0.018,22.4
2017-08-25,62.317,15.0,89.3,2.49,16.9
2017-08-26,75.78,15.1,85.2,2.359,19.3
2017-08-27,71.54599999999999,15.1,84.6,0.082,23.8
2017-08-28,172.828,16.6,85.7,0.487,28.2
2017-08-29,85.711,11.9,82.5,0.018,25.2
2017-08-30,69.93,12.4,80.5,0.69,20.6
2017-08-31,66.81,12.1,80.6,0.101,13.8
2017-09-01,14.835,12.8,81.4,0.432,11.7
2017-09-02,35.79,11.9,79.6,0.0,14.0
2017-09-03,57.642,12.5,83.9,0.525,16.8
2017-09-04,72.66,14.7,94.1,7.602,17.4
2017-09-05,98.56,13.1,84.8,0.467,25.2
2017-09-06,92.55,13.1,81.2,0.152,27.1
2017-09-07,36.81,13.0,91.0,1.4,20.9
2017-09-08,109.838,12.5,86.7,0.404,27.0
2017-09-09,38.2,12.9,82.7,0.498,13.0
2017-09-10,121.43,11.9,88.5,2.95,26.5
2017-09-11,87.78,12.2,81.0,3.754,24.9
2017-09-12,55.53,11.8,79.0,0.408,25.2
2017-09-13,113.125,10.0,91.7,4.432,15.4
2017-09-14,69.89,11.2,76.4,2.215,23.0
2017-09-15,69.37,11.8,74.9,0.442,16.3
2017-09-16,103.02,9.7,80.2,1.217,12.9
2017-09-17,84.83,10.5,87.3,0.495,14.6
2017-09-18,184.64,10.8,82.1,1.121,9.5
2017-09-19,211.80700000000002,9.4,84.3,0.101,19.5
2017-09-20,54.76,13.6,90.3,2.459,17.0
2017-09-21,146.09699999999998,11.9,88.4,4.917,17.6
2017-09-22,55.13,9.3,88.9,0.318,17.0
2017-09-23,121.24000000000001,13.0,86.9,0.137,16.6
2017-09-24,98.738,13.8,87.6,2.697,11.8
2017-09-25,131.45000000000002,13.6,96.3,10.991,10.5
2017-09-26,82.123,13.8,92.0,0.0,15.1
2017-09-27,70.54599999999999,14.3,84.5,0.016,24.0
2017-09-28,115.393,14.2,82.0,5.272,16.4
2017-09-29,85.562,13.0,79.2,0.863,24.6
2017-09-30,58.402,9.9,79.3,0.399,19.1
2017-10-01,55.970000000000006,8.7,93.4,5.014,33.9
2017-10-02,11.205,12.1,79.6,5.378,41.2
2017-10-03,63.279,10.9,75.3,0.173,28.8
2017-10-04,111.445,10.4,87.3,1.813,29.4
2017-10-05,51.091,10.1,77.1,5.182,20.7
2017-10-06,47.56,8.7,80.9,0.0,17.3
2017-10-07,81.654,13.1,84.2,0.28,26.5
2017-10-08,56.488,12.0,87.8,0.0,17.4
2017-10-09,80.61,12.7,88.7,1.12,19.7
2017-10-10,99.50999999999999,11.7,83.1,1.25,30.4
2017-10-11,158.65,12.2,86.2,4.42,29.9
2017-10-12,41.836,10.6,83.3,0.974,27.8
2017-10-13,90.76,15.1,87.7,5.668,38.7
2017-10-14,120.59,12.4,84.0,0.042,22.1
2017-10-15,83.134,14.4,79.5,0.0,38.5
2017-10-16,60.440000000000005,11.6,92.4,5.812,28.6
2017-10-17,153.435,12.5,84.6,1.197,52.9
2017-10-18,128.25,9.9,87.4,0.387,17.8
2017-10-19,119.285,11.8,91.4,0.903,12.2
2017-10-20,18.99,12.2,90.3,7.293,12.2
2017-10-21,65.12,11.5,88.5,4.375,20.2
2017-10-22,60.58,10.7,84.9,0.726,26.7
2017-10-23,118.232,10.1,90.3,1.834,21.2
2017-10-24,156.394,10.9,87.1,1.002,28.4
2017-10-25,152.257,11.0,84.5,0.169,38.0
2017-10-26,84.82,10.8,81.7,0.008,25.7
2017-10-27,48.354,7.6,82.3,0.01,23.4
2017-10-28,65.34,12.7,81.7,0.016,37.9
2017-10-29,91.97,7.0,69.8,0.008,19.9
2017-10-30,37.3,3.7,89.1,0.0,20.5
2017-10-31,76.395,12.1,93.2,1.484,28.8
2017-11-01,40.314,11.8,91.2,1.03,29.1
2017-11-02,95.857,6.1,83.8,0.156,10.4
2017-11-03,31.2,7.9,84.5,0.0,23.1
2017-11-04,76.426,6.9,87.0,0.753,21.7
2017-11-05,85.572,3.6,80.7,0.115,16.3
2017-11-06,38.783,5.2,87.9,0.127,29.1
2017-11-07,52.394000000000005,7.4,85.0,3.12,31.3
2017-11-08,63.33,4.5,91.3,0.245,31.3
2017-11-09,94.565,9.7,74.2,0.726,32.6
2017-11-10,76.27,5.6,78.4,1.641,27.0
2017-11-11,80.81,3.2,83.7,0.04,15.9
2017-11-12,91.55,4.1,70.6,0.032,21.9
2017-11-13,37.42,4.1,81.5,0.036,28.2
2017-11-14,145.081,8.2,89.9,0.408,27.7
2017-11-15,91.946,5.3,92.7,0.0,20.3
2017-11-16,119.485,6.9,79.6,2.674,29.9
2017-11-17,103.256,5.8,84.8,0.242,27.4
2017-11-18,114.405,5.0,70.2,0.073,26.4
2017-11-19,149.047,2.5,84.6,0.008,15.2
2017-11-20,97.34899999999999,5.3,99.3,6.161,12.3
2017-11-21,104.35900000000001,8.4,97.1,5.401,38.6
2017-11-22,119.13,6.6,94.9,8.331,37.1
2017-11-23,169.123,2.9,90.9,6.341,17.5
2017-11-24,134.956,1.0,91.3,0.754,22.8
2017-11-25,150.397,1.9,85.4,0.06,24.8
2017-11-26,110.81,3.5,83.2,0.118,20.9
2017-11-27,119.45,4.6,81.7,1.646,29.0
2017-11-28,190.656,3.8,76.0,0.01,17.4
2017-11-29,121.46,2.8,70.2,0.008,16.8
2017-11-30,75.05,1.8,69.6,0.0,18.6
2017-12-01,44.809999999999995,2.0,78.2,0.0,15.4
2017-12-02,120.163,6.2,91.3,0.345,18.3
2017-12-03,43.715999999999994,6.1,83.8,0.146,15.3
2017-12-04,48.239999999999995,7.1,88.1,0.008,20.0
2017-12-05,39.918,8.0,88.2,0.018,33.5
2017-12-06,173.23,10.2,85.6,2.081,40.3
2017-12-07,79.67,6.2,80.3,7.161,42.1
2017-12-08,32.52,0.8,70.4,0.028,25.3
2017-12-09,133.87,-0.4,79.2,0.0,18.7
2017-12-10,99.4,-5.1,90.1,0.0,8.8
2017-12-11,121.457,-2.5,88.9,0.555,10.3
2017-12-12,128.94,-0.4,91.0,0.15,18.2
2017-12-13,68.28,2.7,92.3,4.053,27.2
