,daily,temp,humidity,precip,windspeed
2017-10-13,15.24,15.1,87.7,5.668,38.7
2017-10-15,9.767,14.4,79.5,0.0,38.5
2017-10-16,24.659999999999997,11.6,92.4,5.812,28.6
2017-10-17,30.6,12.5,84.6,1.197,52.9
2017-10-18,15.74,9.9,87.4,0.387,17.8
2017-10-19,16.07,11.8,91.4,0.903,12.2
2017-10-20,29.130999999999997,12.2,90.3,7.293,12.2
2017-10-22,14.2,10.7,84.9,0.726,26.7
2017-10-23,23.037,10.1,90.3,1.834,21.2
2017-10-24,45.67,10.9,87.1,1.002,28.4
2017-10-25,23.59,11.0,84.5,0.169,38.0
2017-10-26,27.42,10.8,81.7,0.008,25.7
2017-10-27,24.58,7.6,82.3,0.01,23.4
2017-10-28,15.86,12.7,81.7,0.016,37.9
2017-10-30,53.71,3.7,89.1,0.0,20.5
2017-10-31,22.91,12.1,93.2,1.484,28.8
2017-11-01,36.410000000000004,11.8,91.2,1.03,29.1
2017-11-02,17.32,6.1,83.8,0.156,10.4
2017-11-03,13.83,7.9,84.5,0.0,23.1
2017-11-04,6.22,6.9,87.0,0.753,21.7
2017-11-05,12.27,3.6,80.7,0.115,16.3
2017-11-06,6.94,5.2,87.9,0.127,29.1
2017-11-07,24.03,7.4,85.0,3.12,31.3
2017-11-08,21.35,4.5,91.3,0.245,31.3
2017-11-09,62.129999999999995,9.7,74.2,0.726,32.6
2017-11-10,46.589999999999996,5.6,78.4,1.641,27.0
2017-11-11,11.17,3.2,83.7,0.04,15.9
2017-11-12,16.527,4.1,70.6,0.032,21.9
2017-11-13,43.765,4.1,81.5,0.036,28.2
2017-11-14,25.17,8.2,89.9,0.408,27.7
2017-11-15,27.96,5.3,92.7,0.0,20.3
2017-11-16,48.25,6.9,79.6,2.674,29.9
2017-11-17,58.539,5.8,84.8,0.242,27.4
2017-11-18,8.118,5.0,70.2,0.073,26.4
2017-11-20,57.15,5.3,99.3,6.161,12.3
2017-11-21,29.59,8.4,97.1,5.401,38.6
2017-11-22,42.58,6.6,94.9,8.331,37.1
2017-11-23,26.77,2.9,90.9,6.341,17.5
2017-11-24,68.00800000000001,1.0,91.3,0.754,22.8
2017-11-25,24.12,1.9,85.4,0.06,24.8
2017-11-26,11.91,3.5,83.2,0.118,20.9
2017-11-27,52.629,4.6,81.7,1.646,29.0
2017-11-28,38.77,3.8,76.0,0.01,17.4
2017-11-29,44.119,2.8,70.2,0.008,16.8
2017-11-30,37.707,1.8,69.6,0.0,18.6
2017-12-01,46.760000000000005,2.0,78.2,0.0,15.4
2017-12-02,8.56,6.2,91.3,0.345,18.3
2017-12-04,50.86,7.1,88.1,0.008,20.0
2017-12-05,59.629999999999995,8.0,88.2,0.018,33.5
2017-12-06,38.7,10.2,85.6,2.081,40.3
2017-12-07,25.661,6.2,80.3,7.161,42.1
2017-12-08,48.282000000000004,0.8,70.4,0.028,25.3
2017-12-10,4.493,-5.1,90.1,0.0,8.8
2017-12-11,40.295,-2.5,88.9,0.555,10.3
2017-12-12,24.534,-0.4,91.0,0.15,18.2
2017-12-13,19.905,2.7,92.3,4.053,27.2
2017-12-14,22.855,0.9,94.4,1.062,19.7
2017-12-15,8.09,2.5,80.8,1.318,14.2
2017-12-16,5.2,0.1,85.2,0.039,13.4
2017-12-17,8.71,4.0,87.2,1.914,22.3
2017-12-18,36.019999999999996,3.5,91.1,0.008,21.0
2017-12-19,108.39,9.5,92.3,0.0,22.7
2017-12-21,5.87,4.8,95.4,0.0,14.9
2018-01-04,16.924,3.6,97.7,3.794,8.7
2018-01-05,38.82,2.4,97.7,12.284,13.5
2018-01-06,33.375,1.9,79.1,2.001,18.5
2018-01-08,87.939,-3.4,89.2,5.507,13.2
2018-01-09,30.200000000000003,3.4,89.9,0.111,19.7
2018-01-10,53.626999999999995,2.7,96.1,0.303,11.4
2018-01-11,68.855,2.3,95.6,0.008,6.1
2018-01-14,13.15,5.8,84.9,1.332,37.2
2018-01-15,32.010000000000005,5.1,89.7,5.092,34.7
2018-01-16,27.61,0.6,94.2,1.285,27.5
2018-01-17,22.2,1.2,90.2,2.018,27.0
2018-01-18,27.44,1.1,93.1,15.759,17.1
2018-01-19,44.12,1.0,93.1,19.919,22.5
2018-01-20,6.68,-1.0,90.7,1.663,17.3
2018-01-21,8.01,-1.6,93.6,20.539,12.9
2018-01-22,53.464,5.1,89.2,1.418,26.0
2018-01-23,25.777,7.7,88.5,6.701,35.1
2018-01-24,23.202,6.6,83.8,15.408,51.2
2018-01-25,42.804,4.3,85.1,2.139,22.5
2018-01-26,46.267,1.9,90.2,0.179,14.6
2018-01-29,21.479,6.1,79.5,7.815,42.2
2018-01-30,22.082,5.1,86.2,0.567,34.2
2018-01-31,20.286,2.7,88.9,7.516,35.5
2018-02-01,30.508,4.3,70.9,0.268,25.2
2018-02-02,34.77,4.0,74.3,0.02,17.6
2018-02-04,17.544,3.2,93.1,1.68,6.0
2018-02-05,43.57,1.8,84.2,0.0,14.2
2018-02-06,39.947,0.9,80.4,1.135,14.8
2018-02-07,42.001000000000005,-0.2,82.2,0.176,25.9
2018-02-08,53.358999999999995,5.4,89.4,0.501,24.7
2018-02-09,1.17,2.3,80.3,0.313,20.4
2018-02-10,71.99600000000001,4.5,86.0,2.153,26.4
2018-02-11,14.847999999999999,1.8,78.1,2.484,25.8
2018-02-13,21.992,2.9,79.2,2.023,22.5
2018-02-14,23.87,3.1,78.7,1.435,28.5
2018-02-15,19.806,3.7,80.3,0.803,41.3
2018-02-16,42.132,4.5,82.5,0.678,24.9
2018-02-17,7.98,4.6,86.5,1.049,23.9
2018-02-19,41.937,7.0,96.1,4.542,11.8
2018-02-20,13.971,5.8,75.8,0.491,17.9
2018-02-21,43.289,2.2,86.8,0.0,7.8
2018-02-22,25.145,1.9,84.7,0.137,14.5
2018-02-23,35.617,1.9,74.6,0.0,16.2
2018-02-24,60.731,1.9,74.1,0.0,18.7
2018-02-25,7.393,1.3,77.8,0.0,17.1
2018-02-26,42.559,1.0,74.7,0.173,20.0
2018-02-27,101.38499999999999,-0.2,80.5,0.945,25.3
2018-03-01,11.29,-1.9,85.8,34.125,38.7
2018-03-02,8.815,0.2,83.2,60.714,36.0
2018-03-04,12.5,1.4,87.9,2.182,19.7
2018-03-05,44.33,2.4,98.5,21.82,20.3
2018-03-06,23.73,2.4,97.0,12.199,23.7
2018-03-07,39.079,2.7,91.6,9.018,12.5
2018-03-08,38.178,2.8,86.6,0.775,18.0
