,daily,temp,humidity,precip,windspeed
2017-08-11,67.954,15.1,83.8,0.459,30.1
2017-08-12,52.276,13.9,79.8,1.419,19.4
2017-08-13,18.759,12.4,75.9,0.0,17.7
2017-08-14,29.548,13.5,88.8,8.28,17.3
2017-08-15,78.965,15.0,80.9,15.145,29.5
2017-08-16,47.22,13.7,85.6,2.343,21.8
2017-08-17,43.86,16.0,80.6,3.963,29.3
2017-08-18,23.259999999999998,13.0,88.8,6.498,28.2
2017-08-19,50.46,13.7,80.0,0.261,33.8
2017-08-20,73.589,14.1,78.5,0.168,17.1
2017-08-21,87.494,12.3,88.3,0.01,9.6
2017-08-22,87.8,15.3,93.7,2.19,13.5
2017-08-23,33.05,16.8,85.9,9.319,17.9
2017-08-24,34.86,15.3,81.1,0.018,22.4
2017-08-25,24.11,15.0,89.3,2.49,16.9
2017-08-26,70.66,15.1,85.2,2.359,19.3
2017-08-27,83.621,15.1,84.6,0.082,23.8
2017-08-28,32.05,16.6,85.7,0.487,28.2
2017-08-29,83.88,11.9,82.5,0.018,25.2
2017-08-30,21.05,12.4,80.5,0.69,20.6
2017-08-31,44.370000000000005,12.1,80.6,0.101,13.8
2017-09-01,26.326,12.8,81.4,0.432,11.7
2017-09-02,73.68599999999999,11.9,79.6,0.0,14.0
2017-09-03,50.090999999999994,12.5,83.9,0.525,16.8
2017-09-04,23.651,14.7,94.1,7.602,17.4
2017-09-05,62.24,13.1,84.8,0.467,25.2
2017-09-06,30.799999999999997,13.1,81.2,0.152,27.1
2017-09-07,41.34,13.0,91.0,1.4,20.9
2017-09-08,69.236,12.5,86.7,0.404,27.0
2017-09-09,104.77,12.9,82.7,0.498,13.0
2017-09-10,61.4,11.9,88.5,2.95,26.5
2017-09-11,82.76,12.2,81.0,3.754,24.9
2017-09-12,98.41300000000001,11.8,79.0,0.408,25.2
2017-09-13,61.665000000000006,10.0,91.7,4.432,15.4
2017-09-14,58.94,11.2,76.4,2.215,23.0
2017-09-15,60.4,11.8,74.9,0.442,16.3
2017-09-16,100.444,9.7,80.2,1.217,12.9
2017-09-17,47.102000000000004,10.5,87.3,0.495,14.6
2017-09-18,82.267,10.8,82.1,1.121,9.5
2017-09-19,27.34,9.4,84.3,0.101,19.5
2017-09-20,37.39,13.6,90.3,2.459,17.0
2017-09-21,56.86,11.9,88.4,4.917,17.6
2017-09-22,23.41,9.3,88.9,0.318,17.0
2017-09-23,12.93,13.0,86.9,0.137,16.6
2017-09-24,20.89,13.8,87.6,2.697,11.8
2017-09-25,40.137,13.6,96.3,10.991,10.5
2017-09-26,88.57,13.8,92.0,0.0,15.1
2017-09-27,63.06,14.3,84.5,0.016,24.0
2017-09-28,93.33,14.2,82.0,5.272,16.4
2017-09-29,44.37,13.0,79.2,0.863,24.6
2017-09-30,33.761,9.9,79.3,0.399,19.1
2017-10-01,48.74,8.7,93.4,5.014,33.9
2017-10-02,30.129999999999995,12.1,79.6,5.378,41.2
2017-10-03,38.62,10.9,75.3,0.173,28.8
2017-10-04,38.554,10.4,87.3,1.813,29.4
2017-10-05,38.66,10.1,77.1,5.182,20.7
2017-10-06,89.405,8.7,80.9,0.0,17.3
2017-10-07,53.11,13.1,84.2,0.28,26.5
2017-10-08,20.57,12.0,87.8,0.0,17.4
2017-10-09,31.79,12.7,88.7,1.12,19.7
2017-10-10,83.72,11.7,83.1,1.25,30.4
2017-10-11,35.39,12.2,86.2,4.42,29.9
2017-10-12,76.51,10.6,83.3,0.974,27.8
2017-10-13,26.23,15.1,87.7,5.668,38.7
2017-10-14,73.882,12.4,84.0,0.042,22.1
2017-10-15,48.63,14.4,79.5,0.0,38.5
2017-10-16,30.61,11.6,92.4,5.812,28.6
2017-10-17,61.19,12.5,84.6,1.197,52.9
2017-10-18,53.459999999999994,9.9,87.4,0.387,17.8
2017-10-19,85.631,11.8,91.4,0.903,12.2
2017-10-20,17.79,12.2,90.3,7.293,12.2
2017-10-21,34.873000000000005,11.5,88.5,4.375,20.2
2017-10-22,54.471000000000004,10.7,84.9,0.726,26.7
2017-10-23,32.870999999999995,10.1,90.3,1.834,21.2
2017-10-24,56.9,10.9,87.1,1.002,28.4
2017-10-25,45.79,11.0,84.5,0.169,38.0
2017-10-26,78.86,10.8,81.7,0.008,25.7
2017-10-27,38.28,7.6,82.3,0.01,23.4
2017-10-28,44.28,12.7,81.7,0.016,37.9
2017-10-29,47.42,7.0,69.8,0.008,19.9
2017-10-30,60.256,3.7,89.1,0.0,20.5
2017-10-31,65.989,12.1,93.2,1.484,28.8
2017-11-01,54.607,11.8,91.2,1.03,29.1
2017-11-02,78.07300000000001,6.1,83.8,0.156,10.4
2017-11-03,48.35,7.9,84.5,0.0,23.1
2017-11-04,65.49000000000001,6.9,87.0,0.753,21.7
2017-11-05,38.77,3.6,80.7,0.115,16.3
2017-11-06,64.45,5.2,87.9,0.127,29.1
2017-11-07,98.16,7.4,85.0,3.12,31.3
2017-11-08,34.910000000000004,4.5,91.3,0.245,31.3
2017-11-09,33.02,9.7,74.2,0.726,32.6
2017-11-10,68.78999999999999,5.6,78.4,1.641,27.0
2017-11-11,69.845,3.2,83.7,0.04,15.9
2017-11-12,58.629999999999995,4.1,70.6,0.032,21.9
2017-11-13,47.26,4.1,81.5,0.036,28.2
2017-11-14,72.25,8.2,89.9,0.408,27.7
2017-11-15,41.23,5.3,92.7,0.0,20.3
2017-11-16,91.859,6.9,79.6,2.674,29.9
2017-11-17,22.27,5.8,84.8,0.242,27.4
2017-11-18,77.32,5.0,70.2,0.073,26.4
2017-11-19,97.916,2.5,84.6,0.008,15.2
2017-11-20,26.566000000000003,5.3,99.3,6.161,12.3
2017-11-21,115.253,8.4,97.1,5.401,38.6
2017-11-22,45.844,6.6,94.9,8.331,37.1
2017-11-23,37.796,2.9,90.9,6.341,17.5
2017-11-24,40.66,1.0,91.3,0.754,22.8
2017-11-25,79.25,1.9,85.4,0.06,24.8
2017-11-26,20.66,3.5,83.2,0.118,20.9
2017-11-27,61.55,4.6,81.7,1.646,29.0
2017-11-28,20.72,3.8,76.0,0.01,17.4
2017-11-29,66.98,2.8,70.2,0.008,16.8
2017-11-30,86.138,1.8,69.6,0.0,18.6
2017-12-01,46.519999999999996,2.0,78.2,0.0,15.4
2017-12-02,69.633,6.2,91.3,0.345,18.3
2017-12-03,38.759,6.1,83.8,0.146,15.3
2017-12-04,47.667,7.1,88.1,0.008,20.0
2017-12-05,39.346,8.0,88.2,0.018,33.5
2017-12-06,17.23,10.2,85.6,2.081,40.3
2017-12-07,22.57,6.2,80.3,7.161,42.1
2017-12-08,43.016999999999996,0.8,70.4,0.028,25.3
2017-12-09,27.6,-0.4,79.2,0.0,18.7
2017-12-10,37.22,-5.1,90.1,0.0,8.8
2017-12-11,21.35,-2.5,88.9,0.555,10.3
2017-12-12,109.041,-0.4,91.0,0.15,18.2
2017-12-13,64.83,2.7,92.3,4.053,27.2
2017-12-14,58.42,0.9,94.4,1.062,19.7
2017-12-15,45.44,2.5,80.8,1.318,14.2
2017-12-16,68.959,0.1,85.2,0.039,13.4
2017-12-17,35.018,4.0,87.2,1.914,22.3
2017-12-18,55.54,3.5,91.1,0.008,21.0
2017-12-19,42.292,9.5,92.3,0.0,22.7
2017-12-20,53.532000000000004,9.7,91.1,0.476,26.2
2017-12-21,75.38199999999999,4.8,95.4,0.0,14.9
2017-12-22,107.489,4.6,97.6,0.163,30.3
2017-12-23,75.12,10.9,91.8,0.125,37.3
2017-12-24,11.18,10.9,91.8,0.957,43.1
2017-12-25,4.65,6.1,96.9,12.152,19.1
2017-12-26,26.63,1.0,93.7,4.646,13.2
2017-12-27,54.058,0.1,79.4,0.018,24.7
2017-12-28,29.038,0.7,80.1,1.968,18.3
2017-12-29,25.0,-1.1,95.6,0.137,15.7
2017-12-30,4.96,2.4,94.1,2.224,25.7
2017-12-31,30.96,5.1,88.5,6.633,56.1
2018-01-01,5.01,3.4,92.0,11.374,20.8
2018-01-02,95.012,2.8,93.0,5.191,19.2
2018-01-03,34.42,4.2,94.1,9.164,21.6
2018-01-04,30.986,3.6,97.7,3.794,8.7
2018-01-05,94.581,2.4,97.7,12.284,13.5
2018-01-06,54.81,1.9,79.1,2.001,18.5
2018-01-07,17.424,-3.3,90.1,0.801,6.8
2018-01-08,63.56,-3.4,89.2,5.507,13.2
2018-01-09,87.06,3.4,89.9,0.111,19.7
2018-01-10,43.605999999999995,2.7,96.1,0.303,11.4
2018-01-11,40.659000000000006,2.3,95.6,0.008,6.1
2018-01-12,88.661,4.1,88.1,0.01,12.1
2018-01-13,72.75999999999999,4.5,84.7,0.221,16.4
2018-01-14,72.425,5.8,84.9,1.332,37.2
2018-01-15,38.324,5.1,89.7,5.092,34.7
2018-01-16,38.443,0.6,94.2,1.285,27.5
2018-01-17,63.167,1.2,90.2,2.018,27.0
2018-01-18,74.047,1.1,93.1,15.759,17.1
2018-01-19,16.72,1.0,93.1,19.919,22.5
2018-01-20,44.354,-1.0,90.7,1.663,17.3
2018-01-21,38.31,-1.6,93.6,20.539,12.9
2018-01-22,39.438,5.1,89.2,1.418,26.0
2018-01-23,28.69,7.7,88.5,6.701,35.1
2018-01-24,30.439,6.6,83.8,15.408,51.2
2018-01-25,56.611,4.3,85.1,2.139,22.5
2018-01-26,30.761000000000003,1.9,90.2,0.179,14.6
2018-01-27,82.85,7.8,82.3,2.472,42.1
2018-01-28,6.95,8.9,88.5,0.966,46.4
2018-01-29,59.971999999999994,6.1,79.5,7.815,42.2
2018-01-30,74.489,5.1,86.2,0.567,34.2
2018-01-31,25.348,2.7,88.9,7.516,35.5
2018-02-01,37.772999999999996,4.3,70.9,0.268,25.2
2018-02-02,105.431,4.0,74.3,0.02,17.6
2018-02-03,57.68,2.4,96.4,4.488,5.5
2018-02-04,30.78,3.2,93.1,1.68,6.0
2018-02-05,60.608000000000004,1.8,84.2,0.0,14.2
2018-02-06,68.64999999999999,0.9,80.4,1.135,14.8
2018-02-07,67.768,-0.2,82.2,0.176,25.9
2018-02-08,47.388,5.4,89.4,0.501,24.7
2018-02-09,29.633,2.3,80.3,0.313,20.4
2018-02-10,48.349,4.5,86.0,2.153,26.4
2018-02-11,54.748000000000005,1.8,78.1,2.484,25.8
2018-02-12,61.462999999999994,1.5,85.8,0.416,26.0
2018-02-13,60.334999999999994,2.9,79.2,2.023,22.5
2018-02-14,68.355,3.1,78.7,1.435,28.5
2018-02-15,73.287,3.7,80.3,0.803,41.3
2018-02-16,35.35,4.5,82.5,0.678,24.9
2018-02-17,106.678,4.6,86.5,1.049,23.9
2018-02-18,68.931,2.7,96.1,0.942,9.8
2018-02-19,56.516999999999996,7.0,96.1,4.542,11.8
2018-02-20,123.729,5.8,75.8,0.491,17.9
2018-02-21,65.57900000000001,2.2,86.8,0.0,7.8
2018-02-22,117.517,1.9,84.7,0.137,14.5
2018-02-23,83.284,1.9,74.6,0.0,16.2
2018-02-24,83.33,1.9,74.1,0.0,18.7
2018-02-25,59.2,1.3,77.8,0.0,17.1
2018-02-26,71.161,1.0,74.7,0.173,20.0
2018-02-27,120.802,-0.2,80.5,0.945,25.3
2018-02-28,53.836,-3.3,81.3,0.0,31.3
2018-03-01,62.339999999999996,-1.9,85.8,34.125,38.7
2018-03-02,88.37899999999999,0.2,83.2,60.714,36.0
2018-03-03,24.97,0.7,80.7,60.831,25.8
2018-03-04,48.574,1.4,87.9,2.182,19.7
2018-03-05,98.605,2.4,98.5,21.82,20.3
2018-03-06,33.72,2.4,97.0,12.199,23.7
2018-03-07,60.47,2.7,91.6,9.018,12.5
2018-03-08,11.49,2.8,86.6,0.775,18.0
2018-03-09,49.643,3.4,82.1,0.77,28.4
2018-03-10,37.423,3.2,96.3,8.848,24.6
2018-03-11,126.80199999999999,5.3,96.2,7.803,8.0
2018-03-12,107.595,5.0,90.8,0.984,7.7
2018-03-13,82.93,5.1,86.3,0.089,11.0
2018-03-14,95.334,5.1,81.1,0.0,26.3
