,daily,temp,humidity,precip,windspeed
2017-08-02,6.06,13.3,89.3,3.192,19.0
2017-08-03,38.682,15.7,85.2,4.637,25.4
2017-08-04,27.765,14.4,86.6,6.925,20.7
2017-08-05,62.94,13.5,79.6,2.876,18.4
2017-08-06,41.125,12.2,85.2,2.172,17.5
2017-08-07,21.67,13.8,80.9,1.777,22.4
2017-08-08,28.88,13.7,77.4,0.0,16.6
2017-08-09,76.35,13.9,71.8,0.0,18.3
2017-08-10,50.631,12.9,77.9,0.0,26.7
2017-08-11,65.139,15.1,83.8,0.459,30.1
2017-08-12,45.14,13.9,79.8,1.419,19.4
2017-08-13,24.97,12.4,75.9,0.0,17.7
2017-08-14,43.484,13.5,88.8,8.28,17.3
2017-08-15,42.053,15.0,80.9,15.145,29.5
2017-08-16,37.173,13.7,85.6,2.343,21.8
2017-08-17,23.549999999999997,16.0,80.6,3.963,29.3
2017-08-18,42.69,13.0,88.8,6.498,28.2
2017-08-19,22.82,13.7,80.0,0.261,33.8
2017-08-20,40.3,14.1,78.5,0.168,17.1
2017-08-21,70.168,12.3,88.3,0.01,9.6
2017-08-22,53.859,15.3,93.7,2.19,13.5
2017-08-23,49.55,16.8,85.9,9.319,17.9
2017-08-24,33.431,15.3,81.1,0.018,22.4
2017-08-25,44.16,15.0,89.3,2.49,16.9
2017-08-26,8.81,15.1,85.2,2.359,19.3
2017-08-27,31.14,15.1,84.6,0.082,23.8
2017-08-28,88.339,16.6,85.7,0.487,28.2
2017-08-29,38.841,11.9,82.5,0.018,25.2
2017-08-30,60.66199999999999,12.4,80.5,0.69,20.6
2017-08-31,19.45,12.1,80.6,0.101,13.8
2017-09-01,16.02,12.8,81.4,0.432,11.7
2017-09-02,4.0,11.9,79.6,0.0,14.0
2017-09-03,37.913,12.5,83.9,0.525,16.8
2017-09-04,76.77,14.7,94.1,7.602,17.4
2017-09-05,17.99,13.1,84.8,0.467,25.2
2017-09-06,44.689,13.1,81.2,0.152,27.1
2017-09-07,34.1,13.0,91.0,1.4,20.9
2017-09-08,14.33,12.5,86.7,0.404,27.0
2017-09-10,123.944,11.9,88.5,2.95,26.5
2017-09-11,103.37,12.2,81.0,3.754,24.9
2017-09-12,22.32,11.8,79.0,0.408,25.2
2017-09-13,29.720000000000002,10.0,91.7,4.432,15.4
2017-09-14,11.94,11.2,76.4,2.215,23.0
2017-09-15,47.906,11.8,74.9,0.442,16.3
2017-09-16,49.01,9.7,80.2,1.217,12.9
2017-09-17,17.310000000000002,10.5,87.3,0.495,14.6
2017-09-18,10.115,10.8,82.1,1.121,9.5
2017-09-19,18.62,9.4,84.3,0.101,19.5
2017-09-20,26.006,13.6,90.3,2.459,17.0
2017-09-21,41.845,11.9,88.4,4.917,17.6
2017-09-22,20.36,9.3,88.9,0.318,17.0
2017-09-23,23.646,13.0,86.9,0.137,16.6
2017-09-24,15.5,13.8,87.6,2.697,11.8
2017-09-25,52.731,13.6,96.3,10.991,10.5
2017-09-26,51.949,13.8,92.0,0.0,15.1
2017-09-27,32.911,14.3,84.5,0.016,24.0
2017-09-28,26.524,14.2,82.0,5.272,16.4
2017-09-29,125.60999999999999,13.0,79.2,0.863,24.6
2017-09-30,11.440000000000001,9.9,79.3,0.399,19.1
2017-10-01,0.0,8.7,93.4,5.014,33.9
2017-10-02,15.58,12.1,79.6,5.378,41.2
2017-10-03,46.93,10.9,75.3,0.173,28.8
2017-10-04,97.04,10.4,87.3,1.813,29.4
2017-10-05,26.177,10.1,77.1,5.182,20.7
2017-10-06,31.259999999999998,8.7,80.9,0.0,17.3
2017-10-07,56.181,13.1,84.2,0.28,26.5
2017-10-08,11.97,12.0,87.8,0.0,17.4
2017-10-09,23.560000000000002,12.7,88.7,1.12,19.7
2017-10-10,40.06,11.7,83.1,1.25,30.4
2017-10-11,40.29,12.2,86.2,4.42,29.9
2017-10-12,7.72,10.6,83.3,0.974,27.8
2017-10-13,26.27,15.1,87.7,5.668,38.7
2017-10-14,16.48,12.4,84.0,0.042,22.1
2017-10-15,19.810000000000002,14.4,79.5,0.0,38.5
2017-10-16,30.86,11.6,92.4,5.812,28.6
2017-10-17,15.428999999999998,12.5,84.6,1.197,52.9
2017-10-18,13.169999999999998,9.9,87.4,0.387,17.8
2017-10-19,18.637999999999998,11.8,91.4,0.903,12.2
2017-10-20,16.27,12.2,90.3,7.293,12.2
2017-10-21,9.28,11.5,88.5,4.375,20.2
2017-10-22,10.651,10.7,84.9,0.726,26.7
2017-10-23,74.098,10.1,90.3,1.834,21.2
2017-10-24,47.44,10.9,87.1,1.002,28.4
2017-10-25,43.528999999999996,11.0,84.5,0.169,38.0
2017-10-26,26.216,10.8,81.7,0.008,25.7
2017-10-27,62.092999999999996,7.6,82.3,0.01,23.4
2017-10-28,64.1,12.7,81.7,0.016,37.9
2017-10-29,23.835,7.0,69.8,0.008,19.9
2017-10-30,47.87,3.7,89.1,0.0,20.5
2017-10-31,51.13,12.1,93.2,1.484,28.8
2017-11-01,37.97,11.8,91.2,1.03,29.1
2017-11-02,52.403000000000006,6.1,83.8,0.156,10.4
2017-11-03,25.07,7.9,84.5,0.0,23.1
2017-11-04,48.528999999999996,6.9,87.0,0.753,21.7
2017-11-05,59.0,3.6,80.7,0.115,16.3
2017-11-07,64.935,7.4,85.0,3.12,31.3
2017-11-08,54.67,4.5,91.3,0.245,31.3
2017-11-09,51.22,9.7,74.2,0.726,32.6
2017-11-10,21.79,5.6,78.4,1.641,27.0
2017-11-11,80.9,3.2,83.7,0.04,15.9
2017-11-12,86.005,4.1,70.6,0.032,21.9
2017-11-13,65.993,4.1,81.5,0.036,28.2
2017-11-14,58.467999999999996,8.2,89.9,0.408,27.7
2017-11-15,29.560000000000002,5.3,92.7,0.0,20.3
