,daily,temp,humidity,precip,windspeed
2017-10-31,130.317,12.1,93.2,1.484,28.8
2017-11-01,125.774,11.8,91.2,1.03,29.1
2017-11-02,168.207,6.1,83.8,0.156,10.4
2017-11-03,39.26,7.9,84.5,0.0,23.1
2017-11-04,82.602,6.9,87.0,0.753,21.7
2017-11-05,42.12,3.6,80.7,0.115,16.3
2017-11-06,46.629999999999995,5.2,87.9,0.127,29.1
2017-11-07,28.12,7.4,85.0,3.12,31.3
2017-11-08,193.762,4.5,91.3,0.245,31.3
2017-11-09,153.418,9.7,74.2,0.726,32.6
2017-11-10,96.63,5.6,78.4,1.641,27.0
2017-11-11,71.97200000000001,3.2,83.7,0.04,15.9
2017-11-12,110.36,4.1,70.6,0.032,21.9
2017-11-13,103.108,4.1,81.5,0.036,28.2
2017-11-14,99.42,8.2,89.9,0.408,27.7
2017-11-15,110.82,5.3,92.7,0.0,20.3
2017-11-16,178.113,6.9,79.6,2.674,29.9
2017-11-17,124.265,5.8,84.8,0.242,27.4
2017-11-18,127.277,5.0,70.2,0.073,26.4
2017-11-19,115.129,2.5,84.6,0.008,15.2
2017-11-20,71.606,5.3,99.3,6.161,12.3
2017-11-21,106.67,8.4,97.1,5.401,38.6
2017-11-22,226.897,6.6,94.9,8.331,37.1
2017-11-23,157.379,2.9,90.9,6.341,17.5
2017-11-24,167.15,1.0,91.3,0.754,22.8
2017-11-25,306.065,1.9,85.4,0.06,24.8
2017-11-26,180.555,3.5,83.2,0.118,20.9
2017-11-27,164.22,4.6,81.7,1.646,29.0
2017-11-28,102.832,3.8,76.0,0.01,17.4
2017-11-29,178.09,2.8,70.2,0.008,16.8
2017-11-30,158.207,1.8,69.6,0.0,18.6
2017-12-01,106.181,2.0,78.2,0.0,15.4
2017-12-02,49.17,6.2,91.3,0.345,18.3
2017-12-03,48.35,6.1,83.8,0.146,15.3
2017-12-04,76.825,7.1,88.1,0.008,20.0
2017-12-05,44.64,8.0,88.2,0.018,33.5
2017-12-06,79.55,10.2,85.6,2.081,40.3
2017-12-07,25.509,6.2,80.3,7.161,42.1
2017-12-08,44.17,0.8,70.4,0.028,25.3
2017-12-09,85.672,-0.4,79.2,0.0,18.7
2017-12-10,136.26,-5.1,90.1,0.0,8.8
2017-12-11,131.824,-2.5,88.9,0.555,10.3
2017-12-12,154.79,-0.4,91.0,0.15,18.2
2017-12-13,126.16900000000001,2.7,92.3,4.053,27.2
2017-12-14,163.339,0.9,94.4,1.062,19.7
2017-12-15,72.7,2.5,80.8,1.318,14.2
2017-12-16,120.11200000000001,0.1,85.2,0.039,13.4
2017-12-17,27.145,4.0,87.2,1.914,22.3
2017-12-18,214.038,3.5,91.1,0.008,21.0
2017-12-19,128.36,9.5,92.3,0.0,22.7
2017-12-20,80.69,9.7,91.1,0.476,26.2
2017-12-21,118.87,4.8,95.4,0.0,14.9
2017-12-22,164.168,4.6,97.6,0.163,30.3
2017-12-23,153.772,10.9,91.8,0.125,37.3
2017-12-24,57.8,10.9,91.8,0.957,43.1
2017-12-25,23.84,6.1,96.9,12.152,19.1
2017-12-26,91.295,1.0,93.7,4.646,13.2
2017-12-27,195.941,0.1,79.4,0.018,24.7
2017-12-28,153.368,0.7,80.1,1.968,18.3
2017-12-29,184.34,-1.1,95.6,0.137,15.7
2017-12-30,191.13,2.4,94.1,2.224,25.7
2017-12-31,76.721,5.1,88.5,6.633,56.1
2018-01-01,13.8,3.4,92.0,11.374,20.8
2018-01-02,156.833,2.8,93.0,5.191,19.2
2018-01-03,70.5,4.2,94.1,9.164,21.6
2018-01-04,317.45799999999997,3.6,97.7,3.794,8.7
2018-01-05,238.128,2.4,97.7,12.284,13.5
2018-01-06,139.55,1.9,79.1,2.001,18.5
2018-01-07,61.71,-3.3,90.1,0.801,6.8
2018-01-08,191.15,-3.4,89.2,5.507,13.2
2018-01-09,310.53,3.4,89.9,0.111,19.7
2018-01-10,186.413,2.7,96.1,0.303,11.4
2018-01-11,210.802,2.3,95.6,0.008,6.1
2018-01-12,108.075,4.1,88.1,0.01,12.1
2018-01-13,146.79399999999998,4.5,84.7,0.221,16.4
2018-01-14,95.85,5.8,84.9,1.332,37.2
2018-01-15,265.447,5.1,89.7,5.092,34.7
2018-01-16,83.904,0.6,94.2,1.285,27.5
2018-01-17,54.44,1.2,90.2,2.018,27.0
2018-01-18,109.23,1.1,93.1,15.759,17.1
2018-01-19,68.118,1.0,93.1,19.919,22.5
2018-01-20,163.881,-1.0,90.7,1.663,17.3
2018-01-21,129.895,-1.6,93.6,20.539,12.9
2018-01-22,57.45,5.1,89.2,1.418,26.0
2018-01-23,49.18,7.7,88.5,6.701,35.1
2018-01-24,67.745,6.6,83.8,15.408,51.2
2018-01-25,81.36500000000001,4.3,85.1,2.139,22.5
2018-01-26,99.03,1.9,90.2,0.179,14.6
2018-01-27,145.34199999999998,7.8,82.3,2.472,42.1
2018-01-28,99.61,8.9,88.5,0.966,46.4
2018-01-29,132.55700000000002,6.1,79.5,7.815,42.2
2018-01-30,111.27000000000001,5.1,86.2,0.567,34.2
2018-01-31,71.56,2.7,88.9,7.516,35.5
2018-02-01,117.327,4.3,70.9,0.268,25.2
2018-02-02,170.767,4.0,74.3,0.02,17.6
2018-02-03,53.96,2.4,96.4,4.488,5.5
2018-02-04,256.138,3.2,93.1,1.68,6.0
2018-02-05,140.538,1.8,84.2,0.0,14.2
2018-02-06,146.57,0.9,80.4,1.135,14.8
2018-02-07,158.92,-0.2,82.2,0.176,25.9
2018-02-08,98.792,5.4,89.4,0.501,24.7
2018-02-09,181.09,2.3,80.3,0.313,20.4
2018-02-10,217.344,4.5,86.0,2.153,26.4
2018-02-11,292.835,1.8,78.1,2.484,25.8
2018-02-12,308.255,1.5,85.8,0.416,26.0
2018-02-13,127.28,2.9,79.2,2.023,22.5
2018-02-14,61.72,3.1,78.7,1.435,28.5
2018-02-15,92.05,3.7,80.3,0.803,41.3
2018-02-16,190.2,4.5,82.5,0.678,24.9
2018-02-17,111.63,4.6,86.5,1.049,23.9
2018-02-18,73.755,2.7,96.1,0.942,9.8
2018-02-19,121.33,7.0,96.1,4.542,11.8
2018-02-20,141.54,5.8,75.8,0.491,17.9
2018-02-21,109.14,2.2,86.8,0.0,7.8
2018-02-22,154.19,1.9,84.7,0.137,14.5
2018-02-23,177.51,1.9,74.6,0.0,16.2
2018-02-24,173.272,1.9,74.1,0.0,18.7
2018-02-25,158.10399999999998,1.3,77.8,0.0,17.1
2018-02-26,154.256,1.0,74.7,0.173,20.0
2018-02-27,87.47,-0.2,80.5,0.945,25.3
2018-02-28,77.53,-3.3,81.3,0.0,31.3
2018-03-01,142.925,-1.9,85.8,34.125,38.7
2018-03-02,174.704,0.2,83.2,60.714,36.0
2018-03-03,158.463,0.7,80.7,60.831,25.8
2018-03-04,247.38,1.4,87.9,2.182,19.7
2018-03-05,251.379,2.4,98.5,21.82,20.3
2018-03-06,171.054,2.4,97.0,12.199,23.7
2018-03-07,75.53999999999999,2.7,91.6,9.018,12.5
2018-03-08,139.19,2.8,86.6,0.775,18.0
2018-03-09,241.861,3.4,82.1,0.77,28.4
