,daily,temp,humidity,precip,windspeed
2018-12-23,99.618,2.6,95.5,0.196,11.5
2018-12-24,47.139,-1.2,95.2,0.156,10.7
2018-12-25,6.747,4.9,97.2,0.062,13.5
2018-12-26,43.99,9.5,91.6,0.101,22.0
2018-12-27,33.915,9.3,89.9,0.0,21.0
2018-12-28,86.953,8.0,86.1,0.199,27.3
2018-12-29,103.546,8.7,82.4,5.499,39.1
2018-12-30,58.14,9.5,89.2,0.314,29.3
2018-12-31,102.97800000000001,10.2,83.5,0.02,35.3
2019-01-01,68.353,4.5,74.5,0.018,35.7
2019-01-02,89.803,-2.3,89.9,0.0,6.3
2019-01-03,85.27000000000001,1.6,88.1,0.0,13.4
2019-01-04,185.46699999999998,4.2,86.5,0.0,16.3
2019-01-05,43.08,4.2,83.5,0.0,15.6
2019-01-06,87.54599999999999,7.0,95.4,0.372,13.9
2019-01-07,28.71,9.3,78.5,1.492,45.5
2019-01-08,93.56,5.7,69.5,0.0,23.0
2019-01-09,34.014,1.9,83.5,0.01,11.8
2019-01-13,138.402,8.8,75.7,0.111,37.5
2019-01-14,97.422,4.4,90.3,0.543,28.0
2019-01-15,55.813,8.9,87.3,0.143,36.3
2019-01-16,93.89,5.8,80.1,0.832,35.1
2019-01-17,98.58200000000001,1.3,68.4,0.047,21.3
2019-01-18,33.326,-0.6,84.3,0.0,12.8
2019-01-19,81.828,1.6,93.8,0.282,5.7
2019-01-20,95.779,2.2,87.0,0.062,13.5
2019-01-21,46.567,1.8,86.0,0.24,22.2
2019-01-22,54.809999999999995,0.0,91.7,1.506,15.8
2019-01-23,85.803,-2.4,91.0,1.307,11.3
2019-01-24,123.825,-0.1,94.7,1.0,8.1
2019-01-25,62.597,7.5,90.6,0.497,30.1
2019-01-26,107.625,7.8,89.4,2.026,30.7
2019-01-27,120.96600000000001,3.9,66.3,0.289,29.6
2019-01-28,16.111,1.4,72.1,0.008,21.3
2019-01-29,56.272,0.8,92.3,2.046,19.2
2019-01-30,105.641,-0.2,89.4,0.205,15.1
2019-01-31,68.554,-3.9,94.6,0.046,6.0
2019-02-01,74.559,-2.5,87.8,1.731,8.7
2019-02-02,110.34100000000001,0.8,70.2,2.775,11.9
2019-02-03,42.825,1.2,88.7,3.592,22.3
2019-02-04,137.654,4.8,81.7,4.787,32.5
2019-02-05,86.007,1.3,96.1,2.325,12.3
2019-02-06,100.74600000000001,4.7,88.1,3.787,21.3
2019-02-07,97.924,3.8,91.2,1.902,21.8
2019-02-08,87.234,7.2,81.4,10.029,45.0
2019-02-13,38.226,9.3,83.4,1.108,28.5
2019-02-14,97.854,8.2,83.8,0.404,25.9
2019-02-15,20.448999999999998,5.9,80.7,0.008,28.5
2019-02-16,67.02,9.5,78.7,0.595,27.5
2019-02-17,57.551,10.2,73.5,0.504,28.5
2019-02-18,58.535,7.4,79.1,1.107,38.6
2019-02-19,17.629,6.5,84.0,0.318,21.7
2019-02-20,14.956,9.9,88.9,2.131,37.5
2019-02-21,111.27099999999999,10.9,86.0,0.458,22.8
2019-02-22,74.633,10.6,71.8,0.0,23.7
2019-02-23,63.963,10.5,71.0,0.621,28.9
2019-02-24,85.902,5.5,95.6,0.056,10.8
2019-02-25,70.041,6.7,88.7,0.0,7.6
2019-02-26,54.74,6.6,74.8,0.101,13.0
2019-02-27,12.891,5.4,82.6,0.044,21.0
2019-02-28,68.931,4.5,97.8,0.046,13.0
2019-03-01,70.672,6.6,89.6,0.018,12.6
2019-03-02,87.578,7.8,85.5,3.793,37.2
2019-03-03,67.738,6.7,73.9,3.36,47.3
2019-03-04,139.576,5.7,77.0,3.588,30.8
2019-03-05,108.40599999999999,3.0,92.2,0.813,19.4
2019-03-06,112.80000000000001,5.2,97.8,14.836,24.3
2019-03-07,127.057,5.9,81.7,13.512,24.8
2019-03-08,84.543,3.2,85.7,3.181,30.3
2019-03-13,75.53,7.5,71.8,7.302,42.4
2019-03-14,139.772,7.7,77.9,3.904,34.0
2019-03-15,110.341,5.9,76.7,0.541,39.8
2019-03-16,102.467,2.5,90.9,15.44,21.2
2019-03-17,70.24900000000001,4.7,71.4,0.175,27.8
2019-03-18,36.116,5.6,78.9,0.081,15.3
2019-03-19,73.413,8.1,89.6,0.174,28.8
2019-03-20,50.150000000000006,11.3,86.9,0.024,31.0
2019-03-21,31.057,11.8,85.1,0.292,33.1
2019-03-22,48.760000000000005,9.0,79.7,1.593,36.4
2019-03-23,94.488,6.1,68.9,0.154,26.3
2019-03-24,118.56,6.4,74.2,0.587,40.6
2019-03-25,83.05799999999999,7.2,63.8,0.01,21.4
2019-03-26,72.46,8.3,78.3,0.01,24.7
2019-03-27,96.593,9.6,78.5,0.0,25.8
2019-03-28,105.379,9.2,72.2,0.0,30.3
2019-03-29,154.514,8.8,75.6,0.0,32.9
2019-03-30,82.75,8.0,72.0,0.0,20.0
2019-03-31,68.816,3.7,73.2,0.0,15.0
2019-04-01,85.563,5.1,76.0,0.383,17.7
2019-04-02,37.05200000000001,5.1,80.7,1.553,13.3
2019-04-03,53.007,4.7,80.2,4.589,25.1
2019-04-04,107.121,5.3,84.5,7.921,25.5
2019-04-05,102.57900000000001,7.9,75.4,0.02,30.9
2019-04-06,18.128,5.1,95.8,4.239,21.0
2019-04-07,100.543,6.7,93.9,0.753,21.9
2019-04-08,34.521,6.8,83.4,0.0,23.6
2019-04-13,136.511,4.6,67.5,0.0,27.8
2019-04-14,11.15,5.3,66.4,0.0,25.2
2019-04-15,85.10300000000001,6.6,72.1,0.0,32.7
2019-04-16,48.822,7.9,84.3,0.313,23.2
2019-04-17,74.547,8.0,83.0,0.145,23.4
2019-04-18,31.309,8.8,87.1,0.0,20.2
2019-04-20,54.024,14.0,69.8,0.0,17.1
2019-04-21,52.427,15.1,61.9,0.0,25.5
2019-04-22,22.006,12.7,65.2,0.0,26.1
2019-04-23,47.97,10.1,83.7,0.0,28.4
2019-04-24,117.691,9.2,89.7,0.0,27.1
2019-04-25,101.30199999999999,10.3,86.3,1.507,24.5
2019-04-26,89.626,9.7,82.7,3.454,19.4
2019-04-27,65.3,9.0,85.8,2.251,17.0
2019-04-28,123.912,10.6,82.2,2.17,12.1
2019-04-29,20.076,9.0,86.0,0.08,18.2
2019-04-30,61.138999999999996,10.2,85.4,0.024,10.4
2019-05-01,93.175,11.3,85.2,0.741,16.1
2019-05-02,16.932,8.6,82.2,2.238,16.7
2019-05-03,92.02,6.7,67.4,0.883,19.6
2019-05-04,45.694,6.1,61.5,0.0,23.3
2019-05-05,115.678,7.2,62.0,0.0,17.9
2019-05-06,128.574,6.9,69.2,2.861,12.4
2019-05-07,63.934,6.0,78.7,0.78,15.8
2019-05-08,89.758,6.0,91.5,6.128,26.9
2019-05-13,58.620999999999995,12.3,62.8,0.0,20.3
2019-05-14,99.66900000000001,13.8,63.9,0.0,14.0
2019-05-15,82.244,13.3,75.7,0.0,16.7
2019-05-16,78.94,12.2,72.7,0.0,24.3
2019-05-17,83.977,11.5,74.6,0.0,23.8
2019-05-18,146.449,10.2,96.0,4.254,19.9
2019-05-19,84.197,11.8,87.4,2.349,12.8
2019-05-20,75.688,12.4,81.0,0.01,14.1
2019-05-21,69.798,11.5,81.4,1.532,12.7
2019-05-22,74.682,10.3,75.1,0.653,23.3
2019-05-23,79.446,11.4,73.0,0.0,32.1
2019-05-24,110.658,12.5,68.2,0.0,20.8
2019-05-25,78.844,10.1,88.4,1.103,18.3
